Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
1/4/2023 0:02,24e124725c065829,20.6,44.5,462,66,118 days ago,-56,10.5,922800000,2
1/4/2023 0:12,24e124725c065829,20.7,58,464,66,118 days ago,-56,8.5,923400000,2
1/4/2023 0:22,24e124725c065829,20.6,44,474,66,118 days ago,-56,10,922800000,2
1/4/2023 0:32,24e124725c065829,20.7,58.5,473,66,118 days ago,-55,8.5,923400000,2
1/4/2023 0:42,24e124725c065829,20.8,47.5,462,66,118 days ago,-55,8.75,923200000,2
1/4/2023 0:52,24e124725c065829,20.5,54,468,66,118 days ago,-59,8,922200000,2
1/4/2023 1:02,24e124725c065829,20.7,53.5,465,66,117 days ago,-54,8.25,923400000,2
1/4/2023 1:12,24e124725c065829,20.6,53,466,66,117 days ago,-56,7,922400000,2
1/4/2023 1:22,24e124725c065829,20.5,55,465,66,117 days ago,-57,8.75,922600000,2
1/4/2023 1:32,24e124725c065829,20.4,57.5,465,66,117 days ago,-57,9.5,923400000,2
1/4/2023 1:42,24e124725c065829,20.7,56.5,471,66,117 days ago,-56,6.25,922000000,2
1/4/2023 1:52,24e124725c065829,20.5,43.5,472,66,117 days ago,-57,8,922200000,2
1/4/2023 2:02,24e124725c065829,20.6,55,472,66,117 days ago,-55,9,922800000,2
1/4/2023 2:12,24e124725c065829,20.5,43.5,469,66,117 days ago,-56,11.75,923200000,2
1/4/2023 2:22,24e124725c065829,20.6,55.5,467,66,117 days ago,-56,7,922200000,2
1/4/2023 2:32,24e124725c065829,20.3,44.5,469,66,117 days ago,-59,7.5,922200000,2
1/4/2023 2:42,24e124725c065829,20.7,54,464,66,117 days ago,-57,8.75,923400000,2
1/4/2023 2:52,24e124725c065829,20.4,51,475,66,117 days ago,-55,8.75,922800000,2
1/4/2023 3:02,24e124725c065829,20.7,50,463,66,117 days ago,-59,8.75,922800000,2
1/4/2023 3:22,24e124725c065829,20.7,46.5,462,66,117 days ago,-56,7.75,923400000,2
1/4/2023 3:32,24e124725c065829,20.5,55.5,460,66,117 days ago,-55,7.25,922600000,2
1/4/2023 3:42,24e124725c065829,20.8,44,466,66,117 days ago,-55,8,923400000,2
1/4/2023 3:52,24e124725c065829,20.6,54.5,457,66,117 days ago,-55,9.25,922800000,2
1/4/2023 4:02,24e124725c065829,21.1,48,465,66,117 days ago,-52,7,922000000,2
1/4/2023 4:12,24e124725c065829,20.8,42.5,456,66,117 days ago,-55,11,922800000,2
1/4/2023 4:22,24e124725c065829,20.6,45,472,66,117 days ago,-56,8.5,922600000,2
1/4/2023 4:32,24e124725c065829,21.2,51,470,66,117 days ago,-55,8.75,922800000,2
1/4/2023 4:42,24e124725c065829,20.7,42.5,461,66,117 days ago,-56,9,922400000,2
1/4/2023 4:52,24e124725c065829,20.7,53,465,66,117 days ago,-55,9.75,923400000,2
1/4/2023 5:02,24e124725c065829,21,49.5,461,66,117 days ago,-55,8.25,922800000,2
1/4/2023 5:12,24e124725c065829,20.7,41.5,463,66,117 days ago,-53,9.5,923200000,2
1/4/2023 5:22,24e124725c065829,20.8,55,468,66,117 days ago,-56,8,922400000,2
1/4/2023 5:32,24e124725c065829,21.2,46.5,465,66,117 days ago,-56,8,922400000,2
1/4/2023 5:42,24e124725c065829,21,43,465,66,117 days ago,-56,8,922400000,2
1/4/2023 5:52,24e124725c065829,20.6,41.5,469,66,117 days ago,-56,6.75,922000000,2
1/4/2023 6:02,24e124725c065829,20.7,53.5,472,66,117 days ago,-53,8.5,923400000,2
1/4/2023 6:12,24e124725c065829,21,51.5,468,66,117 days ago,-57,6.5,922000000,2
1/4/2023 6:22,24e124725c065829,20.7,41.5,467,66,117 days ago,-54,8.25,923400000,2
1/4/2023 6:32,24e124725c065829,20.7,55,460,66,117 days ago,-55,10.5,922200000,2
1/4/2023 6:42,24e124725c065829,20.8,57,461,66,117 days ago,-56,7.25,922000000,2
1/4/2023 6:52,24e124725c065829,20.8,47.5,472,66,117 days ago,-55,8.5,923400000,2
1/4/2023 7:02,24e124725c065829,20.7,41.5,466,66,117 days ago,-53,8.75,923200000,2
1/4/2023 7:12,24e124725c065829,20.7,45.5,463,66,117 days ago,-54,9,922200000,2
1/4/2023 7:22,24e124725c065829,20.8,55,470,66,117 days ago,-53,9,922800000,2
1/4/2023 7:32,24e124725c065829,20.7,50.5,462,66,117 days ago,-56,8,922400000,2
1/4/2023 7:42,24e124725c065829,20.4,44,471,66,117 days ago,-54,11,922800000,2
1/4/2023 7:52,24e124725c065829,20.5,57,475,66,117 days ago,-54,9.5,922800000,2
1/4/2023 8:02,24e124725c065829,20.7,48,477,66,117 days ago,-56,5.25,922000000,2
