Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
1/1/2023 10:47,24e124725c065829,21.5,47,453,77,207 days ago,-57,8.25,922200000,2
1/1/2023 10:57,24e124725c065829,21.5,45,446,77,207 days ago,-56,8.5,922800000,2
1/1/2023 11:07,24e124725c065829,21.6,45,434,77,207 days ago,-59,9.25,922400000,2
1/1/2023 11:17,24e124725c065829,21.5,44,454,77,207 days ago,-60,10.25,922400000,2
1/1/2023 11:27,24e124725c065829,21.6,45.5,444,77,207 days ago,-59,7,922000000,2
1/1/2023 11:37,24e124725c065829,21.5,45,431,77,207 days ago,-56,8.75,923400000,2
1/1/2023 11:47,24e124725c065829,21.4,44.5,428,77,207 days ago,-59,7.5,922200000,2
1/1/2023 11:57,24e124725c065829,21.3,43.5,437,77,207 days ago,-56,11.25,922800000,2
1/1/2023 12:07,24e124725c065829,21.4,44,431,77,207 days ago,-57,8.5,922200000,2
1/1/2023 12:17,24e124725c065829,21.4,45,443,77,207 days ago,-56,9.5,923200000,2
1/1/2023 12:27,24e124725c065829,21.4,45,445,77,207 days ago,-56,5.75,923400000,2
1/1/2023 12:37,24e124725c065829,21.4,44,442,77,207 days ago,-57,7.5,923400000,2
1/1/2023 12:47,24e124725c065829,21.3,44,439,77,207 days ago,-59,7.75,922000000,2
1/1/2023 12:57,24e124725c065829,21.2,43,442,77,207 days ago,-59,8.75,922200000,2
1/1/2023 13:07,24e124725c065829,21.2,42.5,436,77,207 days ago,-60,8.5,922400000,2
1/1/2023 13:17,24e124725c065829,21.3,46,438,77,207 days ago,-59,8.25,922200000,2
1/1/2023 13:27,24e124725c065829,21.4,42.5,429,77,207 days ago,-54,10.25,923200000,2
1/1/2023 13:37,24e124725c065829,21.5,44.5,438,77,207 days ago,-56,8.5,922200000,2
1/1/2023 13:47,24e124725c065829,21.4,46,437,77,207 days ago,-57,7.25,922000000,2
1/1/2023 13:57,24e124725c065829,21.4,47.5,439,77,207 days ago,-56,8.5,922800000,2
1/1/2023 14:07,24e124725c065829,21.3,48.5,426,77,207 days ago,-59,7.5,922600000,2
1/1/2023 14:17,24e124725c065829,21.3,46,431,77,207 days ago,-57,10.75,923200000,2
1/1/2023 14:27,24e124725c065829,21.3,44,425,77,207 days ago,-60,9.75,923400000,2
1/1/2023 14:37,24e124725c065829,21.5,44.5,434,77,207 days ago,-60,10,922200000,2
1/1/2023 14:47,24e124725c065829,21.4,44,440,77,207 days ago,-56,10,922800000,2
1/1/2023 14:57,24e124725c065829,21.5,46,425,77,207 days ago,-55,9,923400000,2
1/1/2023 15:07,24e124725c065829,21.4,46,422,77,207 days ago,-56,9.25,923200000,2
1/1/2023 15:17,24e124725c065829,21.4,49,426,77,207 days ago,-57,6,922000000,2
1/1/2023 15:27,24e124725c065829,21.3,47,433,77,207 days ago,-54,8.75,922800000,2
1/1/2023 15:37,24e124725c065829,21.4,45.5,428,77,207 days ago,-60,8.5,922200000,2
1/1/2023 15:47,24e124725c065829,21.4,47.5,433,77,207 days ago,-57,7.75,923400000,2
1/1/2023 15:57,24e124725c065829,21.3,45,420,77,207 days ago,-56,10,923200000,2
1/1/2023 16:07,24e124725c065829,21.4,46.5,433,77,207 days ago,-57,8.5,922600000,2
1/1/2023 16:17,24e124725c065829,21.4,47.5,435,77,207 days ago,-59,6.5,922000000,2
1/1/2023 16:27,24e124725c065829,21.2,45.5,429,77,207 days ago,-59,7.25,922400000,2
1/1/2023 16:37,24e124725c065829,21.3,46,435,77,207 days ago,-56,8.75,923400000,2
1/1/2023 16:47,24e124725c065829,21.4,46.5,430,77,207 days ago,-57,7.25,922400000,2
1/1/2023 16:57,24e124725c065829,21.4,46.5,417,77,207 days ago,-57,8.75,922200000,2
1/1/2023 17:07,24e124725c065829,21.3,46,428,77,207 days ago,-57,8.75,922800000,2
1/1/2023 17:17,24e124725c065829,21.4,47.5,426,77,207 days ago,-55,9,923400000,2
1/1/2023 17:27,24e124725c065829,21.4,49,426,77,207 days ago,-57,6.5,922000000,2
1/1/2023 17:37,24e124725c065829,21.4,49.5,432,77,207 days ago,-57,6.25,922000000,2
1/1/2023 17:47,24e124725c065829,21.4,48.5,425,77,207 days ago,-59,7.25,922200000,2
1/1/2023 17:57,24e124725c065829,21.5,48.5,435,77,207 days ago,-57,7.25,922600000,2
1/1/2023 18:07,24e124725c065829,21.6,49,431,77,207 days ago,-59,9,922200000,2
1/1/2023 18:17,24e124725c065829,21.3,51.5,428,77,207 days ago,-59,9.5,922200000,2
1/1/2023 18:27,24e124725c065829,21.3,48.5,439,77,207 days ago,-56,10.25,923200000,2
1/1/2023 18:37,24e124725c065829,21.4,52,429,77,207 days ago,-56,7,922000000,2
1/1/2023 18:47,24e124725c065829,21.2,51.5,416,77,207 days ago,-59,8.75,922400000,2
1/1/2023 18:57,24e124725c065829,21.3,49,429,77,207 days ago,-57,8.75,923400000,2
1/1/2023 19:07,24e124725c065829,21.2,51,424,77,207 days ago,-55,7,922600000,2
1/1/2023 19:17,24e124725c065829,21.3,51.5,422,77,207 days ago,-55,11.75,923200000,2
1/1/2023 19:27,24e124725c065829,21.3,51.5,439,77,207 days ago,-59,8.75,923400000,2
1/1/2023 19:37,24e124725c065829,21.3,50,435,77,207 days ago,-56,9.75,922800000,2
1/1/2023 19:47,24e124725c065829,21.3,50.5,434,77,207 days ago,-57,10.5,923200000,2
1/1/2023 19:57,24e124725c065829,21.3,51,434,77,207 days ago,-59,7.5,922400000,2
1/1/2023 20:07,24e124725c065829,21.3,50.5,434,77,207 days ago,-56,10.25,923400000,2
1/1/2023 20:17,24e124725c065829,21.3,51,432,77,207 days ago,-53,8.5,923200000,2
